plate,fiberid,mjd,z,Flux_HeII_3203,Flux_NeV_3345,Flux_NeV_3425,Flux_OII_3726,Flux_OII_3728,Flux_NeIII_3868,Flux_NeIII_3967,Flux_He_3970,Flux_Hd_4101,Flux_Hg_4340,Flux_OIII_4363,Flux_HeII_4685,Flux_ArIV_4711,Flux_ArIV_4740,Flux_Hb_4861,Flux_OIII_4958,Flux_OIII_5006,Flux_NI_5197,Flux_NI_5200,Flux_HeI_5875,Flux_OI_6300,Flux_OI_6363,Flux_NII_6547,Flux_Ha_6562,Flux_NII_6583,Flux_SII_6716,Flux_SII_6730
399,570,51817,0.1744844, ,0.335808476,0.874759854,1.383192238,1.41215409,0.89305036,0.369907772,0.084571893,0.355911331,0.463449877,0.056764621,0.242763549,1.556231611,0.053538419,1.032335976,3.254083676,9.310594782,0.085000393, ,0.129707203,0.347916022,0.116464516,0.77186604,3.200241525,2.271515012,0.78955531,0.668878661
1311,519,52765,0.17376, ,0.323729206,0.845699424,1.214766743,1.218261498,0.898587968,0.242951249,0.15648244,0.24267687,0.452152134,0.101294916,0.269116084,0.036350018,0.097917185,0.965079836,3.445102617,9.827546563, ,0.06685193,0.125896687,0.265675763,0.087634966,0.780217431,2.991747492,2.293266227,0.771880623,0.656392857
2356,468,53786,0.04263021, , , ,1.548191794,2.811057566,0.81710996,0.219698457,0.090794798,0.278789312,0.467661143,0.127828901,0.288221433,0.007281375, ,1.023644577,2.572267938,7.357006582, , ,0.094913056,0.367799558,0.146558459,0.357189971,3.17329819,1.051007122,0.762648133,0.56855636
5061,139,55806,0.5790441,0.039635455,0.10546259,0.30788516,0.764669008,0.615134608,0.640224081,0.218132237,0.157642498,0.266870152,0.615790325,0.121096919,0.566722797,0.059613236, ,3.150180221,12.46030947,37.47186787,0.036740664,0.065816454,1.017664553,1.097432096,1.231063898,0.660625739,9.765558685,1.98419157, , 
784,256,52327,0.1315774, , ,0.786516836,1.798268313,0.123370435,0.880571194,0.212658255,0.180781516,0.185851298,0.397385206,0.133752594,0.258700392, , ,0.975667074,3.064356587,8.745681791, , ,0.125389823,0.351681266,0.14914874,0.73702435,3.02456793,2.166742791,0.660863249,0.657878071
1103,344,52873,0.189591, , ,0.025750954,1.172166411,1.874972179,0.186169099,0.041368395,0.116885247,0.228861416,0.470932531,0.054565469, , ,0.129113453,0.780271951,0.242321462,0.684721489, , ,0.064335972,0.073123191,0.065154158,0.233038125,2.418843047,0.682305494,0.504161172,0.282687339
1972,476,53466,0.121948, , ,0.25855231,0.773194827,3.802554093,0.571620826,0.027617769,0.267470261,0.268046955,0.458194739,0.133727252,0.135971805, ,0.023930071,1.036206172,1.505028223,4.306913297,0.04380043, ,0.070228598,0.794249839,0.303626624,0.519866626,3.212239134,1.530013297,1.114231175,0.996595244
4530,862,55564,0.1090039, ,0.231699602,0.332709492,0.216635966,1.582230458,0.316773379,0.122627654,0.098013322,0.200901221,0.424284387,0.03956488,0.061970987,0.212745656, ,0.851466706,1.321683146,3.749232193,0.008370928,0.033408735,0.095833826,0.194195711,0.045959142,0.463783902,2.639546789,1.360067713,0.530355973,0.466174459
5872,469,56027,0.4165472,0.147813667,0.150385515,0.34274763,0.947794814,2.824262762,0.790212221, ,0.37503234,0.208153727,0.463659789,0.241554384,0.190445016,0.017464789, ,1.085933344,3.692114462,10.5877901, ,0.039664841,0.118657146,0.48457032,0.242132816,0.763893267,3.366393366,2.25013291,0.701205206,0.854426407
6195,287,56220,0.4686889,0.143408553,0.37321334,0.81631468,0.545578365,1.955287296,0.927875043,0.089709989,0.285726999,0.201998909, ,0.267942906,0.177628381,0.032258137,0.008874499,0.857434364,3.448259291,9.784759382, ,0.045782516,0.069676954,0.370662582,0.157849752,0.279461143,2.658046529,0.819637528,0.461153694,0.362095371
489,258,51930,0.1180997, , ,1.356292428,1.299780633,0.912248887,0.914237628,1.4028E-18,0.433971336,0.246716417,0.454690251,0.097743282,0.189956706, ,0.015524425,0.881216321,2.855530231,8.112734609, ,0.001601034,0.175907857,0.319763446,0.087296789,0.570801075,2.731770596,1.674952194,0.526489916,0.497662311
496,156,51988,0.1894902,0.246231077,0.28318789,0.135759915,0.942090969,0.838609559,0.07387229,0.088671611,0.188871923,0.014733045,0.2689403,0.050971118, , , ,0.657696718,0.077089482,0.216174376,0.00256473,0.01596064,0.012373822,0.069018407,0.076192604,0.242208628,2.038859825,0.706944159,0.361017602,0.178320797
613,412,52345,0.07062806, , , ,1.019439003,0.782809944,0.016242901,0.04115262,0.200823828,0.271877671,0.426599258, ,0.103948319, , ,0.949271748,0.141733261,0.404012183, , , ,0.088584743,0.070410855,0.39263381,2.94274242,1.153707397,0.477926911,0.358986006
825,221,52289,0.2461029,0.083614342,0.1585805,0.385297549,1.594252555,0.480063882,0.391233635,0.065234391,0.088440828,0.151518266,0.254377785, ,0.088837535,0.024550254, ,0.64257728,0.504171895,1.412331545,0.105883276, ,0.049670263,0.125156514,0.058293179,0.399490941,1.991989567,1.165514782,0.287888013,0.203167423
1311,339,52765,0.1900034,7.83141E+11,0.488523849, ,1.413670655,2.146998189,0.330447637,0.311025029,0.199743441,0.536744808,0.366725153,0.085782749, ,0.068627328,0.159718732,0.544749542,0.224197938,0.623430586, , ,0.070462509,0.008181119, ,0.313626664,1.688723581,0.912248794,0.34337574,0.268390306
900,534,52637,0.192064, ,0.330749217,1.024146086,1.88811969,1.11366128,0.772888296,0.178581885,0.154870632,0.179809796,0.370321953,0.048287304,0.425841065,0.025267558, ,0.785738282,2.103898725,5.946785543,0.032164526,0.048728578,0.081909078,0.241758004,0.101524875,0.61861035,2.435788676,1.811442237,0.625457723,0.435288444
4974,307,56038,0.3976237,0.220452808,0.38978805,1.058251925,0.105250715,2.306248341,1.077446652,0.184739332,0.307935272,0.288863591,0.410259159,0.193287783,0.243729147,0.018819688,0.022818995,0.888743739,3.146631862,8.943165872, ,0.019383014,0.086272279,0.180173031,0.106066444,0.323344147,2.755105592,0.948965041,0.389031664,0.326536997
692,15,52201,0.1906215,344.532155,0.065043611, ,0.894403306,1.358120114,0.135561872,0.14926653,0.146806506,0.178692081,0.394606185, , , ,0.016942743,0.73455445,0.127714416,0.359908084, ,0.061928874,0.076987923,0.05575444,0.044474025,0.262840098,2.277118795,0.768713323,0.475265218,0.319281764
1103,315,52873,0.2308816, ,0.011695189,0.305673373,0.69467003,1.457944892,0.431044977,0.204773937,0.142674494,0.181039455,0.349970387,0.068963229,0.108164688, ,0.030743796,0.738619286,1.266126181,3.568909415,0.024080921,0.027045755,0.08732348,0.130046231,0.036593298,0.594354007,2.289719786,1.738448463,0.517377927,0.352537278
1282,390,52759,0.09230532, , , ,0.640082136,3.969306485,1.006558808,0.483384023,0.035086023,0.26401748,0.49237689,0.226836704,0.231275956, , ,1.168620695,3.584662089,10.31338003, ,0.041707424,0.077943296,0.516473074,0.192776586,0.333561666,3.622724154,0.983861224,0.748458132,0.638568983
1819,4,54540,0.1217866, , ,0.428292383,0.272021571,1.290619188,0.431920197,0.214525122,0.067934914,0.252962265,0.413054226,0.097253869,0.221107424,0.063173864, ,0.917753469,1.622682506,4.618508157, , ,0.076527899,0.163640994,0.040205051,0.693488087,2.845035752,2.036473922,0.488392736,0.471742015
4529,87,55563,0.4388859,0.070116271,0.165043742,0.337786156,0.456756034,3.821413143,0.913929765, ,0.474535108,0.378069281,0.501689295,0.124616228,0.193918718,0.014698371, ,1.113742799,3.670604227,10.53799249,0.022787722, ,0.122677218,0.496655368,0.131509165,0.777188586,3.452602677,2.290353108,1.131955425,0.929517454
5732,169,56326,0.4923407,0.113831305,0.183598362,0.429417949, ,3.390577117,0.818492913, ,0.41326679,0.215228415,0.453003251,0.181035248,0.14694974,0.033562993, ,0.9923116,3.147367931,8.989381207,0.024087981, ,0.081714579,0.288576265,0.132673659,0.188488175,3.076165959,0.554298942,0.344238179,0.59282068
5975,480,56334,0.3962464,0.11755665,0.168856862,0.461309362,1.697623813,1.817481577,0.91981898,0.272365408,0.187536755,0.286359608,0.486817837,0.082394563,0.249286586,0.029356569, ,1.0503201,3.361208032,9.624521246,0.076810633, ,0.144319129,0.360510936,0.131591521,0.742065077,3.25599231,2.184503252,0.970929135,0.875488172
419,478,51879,0.0791282, , , ,1.440650597,1.192667835,0.650773733,0.136835654,0.527138363,0.178422675,0.338192043, ,0.345086938, , ,0.969548972,2.383131283,6.799554018,0.069888582,0.466676487,0.256857539,0.19159901, ,1.108019837,3.005601814,3.257040588,0.712845181,0.775748359
488,555,51914,0.1222947, , ,0.53519484,1.411113426,1.888169847,0.903460681,0.356486919,0.09903156,0.211330903,0.39492971,0.113439348,0.147666474, ,0.018963934,0.871743447,2.287663616,6.496258364,0.12718058, ,0.061283654,0.288920155,0.090042639,0.70847788,2.702404684,2.078537741,0.525583652,0.399500601
612,541,52079,0.0614508, , , ,0.318766682,1.990656089,0.417386457,0.083893257,0.177999448,0.275700422,0.439440187,0.059209836,0.089364182,0.030253339, ,0.858573301,1.418097099,4.024221727, ,0.196730302,0.093760304,0.185313733,0.035370853,0.532165942,2.661577233,1.560838528,0.500143063,0.449806114
807,431,52295,0.2027073,0.294961099,0.714289985,1.93717439,1.142768258,0.287940461,1.031411597,0.477589214,0.008242906,0.239817973,0.445878118,0.265774083,0.289230357,0.029825932, ,0.993448648,3.442901231,9.833974534,0.036310656,0.018512315,0.099052749,0.244909312,0.191650131,0.368445541,3.079690809,1.08353292,0.326597893,0.298019252
1376,78,53089,0.1960782,0.700429328,0.397869581,6.956629931,0.633271516,1.850675697,0.576618789,0.056578184,0.34988747,0.224067486,0.437062519,0.060436916,0.204480061, , ,0.990296857,1.620828151,4.628921648,0.025043783,0.014152591,0.074454959,0.192717985,0.091135018,0.672159984,3.069920256,1.976589328,0.542754513,0.461273892
1591,471,52976,0.04967415, , , ,1.65111605,3.674141065,0.85740544,0.252991652,0.067984632,0.478149211,0.474898561,0.063472821,0.298034192, ,0.041548012,1.034383718,2.542277372,7.27461956, , ,0.081857722,0.514302944,0.287928899,0.844771864,3.206589525,2.486159299,1.475531503,1.191295285
1011,114,52652,0.1052511, , , ,1.184593685,0.910424922,0.374201553,0.241518051,0.009141611,0.1692005,0.419622778,0.034899731,0.132051748,0.022930584,0.020285077,1.001036437,1.395429852,3.987128537, ,0.07244661,0.121986501,0.200753601,0.059811029,0.702863731,3.103212955,2.067285323,0.773229489,0.626320666
2162,388,54207,0.05046725, , , ,1.233558634,0.34188925,0.283622163,0.133209545,0.114705609,0.227234034,0.399127379, ,0.130652349, ,0.000247586,0.838073407,0.787649128,2.232751006, , ,0.120391891,0.113751481,0.031269131,0.707770028,2.598027561,2.074967739,0.376804066,0.321312081
4622,51,55629,0.4090405,0.190503784,0.294208487,0.696525147,0.373395571,2.061605467,0.930292866,0.197435365,0.255803281,0.221020358,0.444884855,0.139165309,0.186201937,0.020762281,0.028133422,0.958310534,3.477830152,9.917784701, ,0.062818474,0.041004933,0.291152698,0.102903752,0.582399302,2.970762655,1.71160661,0.594265177,0.535521639
790,458,52441,0.1887041,2.138020696,0.343828992, ,0.591197537,1.238880921,0.101058749, ,0.097216598,0.164321028,0.369293325, ,4483315161, ,0.051608134,0.616859652,0.08209764,0.229560493, , ,0.061508838,0.059997559,0.036804616,0.247159757,1.912264923,0.720550792,0.26249948,0.189007919
890,185,52583,0.1917673,0.343761517, ,0.107179089,0.704120682,1.973150851,0.038413712, ,0.120624803,0.093639238,0.269582612, ,1857.480622, ,0.029549715,0.905515929,0.213185556,0.606409277, ,0.009758698,0.063436139,0.181557862,0.126919303,0.335774183,2.807099378,0.98578144,0.470846837,0.408814442
603,305,52056,0.1609785, ,0.286157094,0.665958992,2.193181834,0.925861462,0.969250787,0.426003366,0.093950604,0.25233713,0.445792854,0.13992534,0.219921802,0.047771871,0.057702563,0.900912937,2.965453669,8.433351256,0.057734235, ,0.096679805,0.277323412,0.064291136,0.759474199,2.792830106,2.229492185,0.799378851,0.680265611
665,343,52168,0.07643818, , , ,0.911345164,0.750701551,0.386915679,0.081451133,0.262276584,0.182824351,0.382011963,0.051998013,0.167304592, ,0.155684964,0.841993062,1.569748092,4.450694416,0.913801398, ,0.110273078,0.134380094,0.022476255,0.631767842,2.610178491,1.85231022,0.63903148,0.445719243
681,219,52199,0.1888808,0.283240397, , ,0.80413569,0.865173113,0.082689715, ,0.31461691,0.100463569,0.481398095, ,23505.36052,0.11009911,0.016015184,1.089532249,0.245846062,0.705110865, ,0.147184388,0.126689185,0.119919531, ,0.335154888,3.377549972,0.987295779,0.585271014,0.429742956
1745,385,53061,0.2229521,1.470560588,0.175587309,0.573320687,3.503927783,0.396740087,1.093398059,0.005175532,0.547593328,0.318747706,0.496779453,0.217148198,0.215712069,0.054079773,0.040560243,0.904041371,3.44451998,9.797270251, , ,0.072963588,0.623934146,0.185048778,0.773904462,2.802528249,2.27199701,0.785010943,0.731887495
1813,162,53903,0.1452656, ,0.015295787,0.037670944,0.015614744,0.10141995,0.04528183,0.016172488,0.013881514,0.021608763,0.079626035,0.012133848,0.131255919, , ,8.133818618,2.215398399,6.950519195, , ,0.44773061,1.482323348,0.889823312,4.888518614,25.21483772,14.93941069,6.003926333,4.697445781
3782,523,55244,0.4399454,0.140700018,0.264320506,0.714927967,0.94909708,1.741481266,16.17970599,0.257394312,0.41480092,0.23515957,0.439656274,0.087688299,0.285001539,0.028427359, ,1.098244996,4.188270433,12.01664771,0.811181585,0.048695201,0.109844827,0.256470459,0.066746196,0.653721987,3.404559489,1.926007803,0.653802908,0.477635674
3852,859,55243,0.1914981,0.107883842,0.082673647, ,1.324058493,1.904011446,0.115075389,0.083279542,0.115855918,0.214235538,0.376228277, ,5575.873913,0.027438573,0.018749358,0.93843731,0.698769296,1.99082944,0.032224137,0.09545455,0.129982897,0.043787935,0.036955257,0.124684337,2.909155661,0.366293033,0.479486809,0.317543339
4855,85,55926,0.3572173,0.025351981, ,0.068998857,1.176986089,1.828393319,0.029456741,0.0067226,0.124678236,0.232647776,0.46401769, , , , ,0.84584259,0.292035734,0.828174969,0.011552385,0.012494367,0.063635628,0.073701104,0.062742491,0.202468753,2.62211203,0.593677188,0.345177504,0.266085535
419,392,51879,0.06732628, , , ,0.824932221,1.682395155,0.583835754,0.005460857,0.378533473,0.25525365,0.443053383, ,0.155320875,0.013046196,0.014649502,0.880653275,2.214037021,6.290035986, ,0.007035664,0.139870439,0.150589899,0.080986622,0.656230467,2.730025152,1.925611535,0.6475851,0.444685276
620,458,52375,0.1906164,0.560080806,0.188997196, ,0.710221262,0.462749321,0.079539534,0.032188771,0.180968204,0.128890171,0.32632706, ,4.48421E+12, , ,0.685235036,0.102031487,0.286641083, , ,0.041916992,0.064861683,0.043466756,0.264997919,2.124228613,0.774040339,0.26303209,0.151908778
941,363,52709,0.1654143, ,0.493742016,0.513559674,1.801568244,0.304072775,0.618892828,0.529306893, ,0.175819736,0.377562369,0.119977757,0.354429114, ,0.044965883,0.822618373,2.263991615,6.412410204, , ,0.117384334,0.056477908,0.144367707,0.772622307,2.550116958,2.26432461,0.816828971,0.446149525
524,428,52027,0.07055978, , , ,1.551646862,0.81061165,0.83298771,0.236660799,0.278939374,0.180739358,0.352859851,0.18683564,0.346131014,0.078904543,0.071014953,0.941224486,2.573524888,7.333073899, , ,0.01911271,0.261006693,0.372953168,0.913737101,2.917795907,2.684489547,0.452318772,0.464692433
1418,152,53142,0.04509527, , , ,1.35140488,1.254757665,0.282009643,0.138351198,0.124241098,0.275730085,0.489873034,0.045023957,0.0597236,0.006054961,0.007645997,0.936308333,0.920180449,2.62137649,0.104644035,0.029070721,0.103154696,0.126922286,0.038314137,0.490849606,2.902555832,1.441940114,0.526004593,0.411065936
271,520,51883,0.092938, , , , ,4.07053043,1.268427209,0.376185217,0.292692986,0.150086975,0.394686653, ,0.298289534,0.06790108,0.058528153,0.737805329,2.445924743,6.894143404, ,0.148654222,0.19580774,0.31170018,0.230193332,1.080574345,2.287196521,3.160547456,0.589256134,0.42636224
1104,570,52912,0.3457419,0.220559513,0.043044771,0.056714111,0.829897301,1.688356737,0.0826768,0.308339852,0.192086273,0.219115879,0.447084899, ,9229580.402, ,0.034530527,0.676203981,0.217343648,0.610230414,0.088080623,0.075276365,0.038891146,0.102283585,0.244908259,0.234116238,2.096232342,0.683671337,0.426240738,0.069880746
2136,396,53494,0.08133724, , , ,2.717654486,1.139456677,0.850138221,0.424589598,0.004871036,0.239281586,0.386347505,0.09961353,0.138926727,0.047268674,0.027682574,0.86607303,2.531050255,7.185306103, ,0.019271197,0.844033096,0.437298831,0.14677976,0.375909901,2.684826393,1.102716026,0.676225562,0.666024651
5343,609,55999,0.4103962,0.123520857,0.41759507,0.890630099,0.073522929,1.929067613,0.992107387,0.081893737,0.440178975,0.248067706,0.462558249,0.097882503,0.292622019,0.018940506,0.062814578,0.886522071,3.668804228,10.42609125, ,0.100127962,0.136542441,0.240156645,0.061609519,0.86043322,2.748218421,2.525121221,0.44760828,0.533737953
1020,631,52721,0.190398,5.22341E+29,0.15204397, ,0.723403047,1.091753001,0.033453033, ,0.249731607,0.17733782,0.385482824, , , , ,0.709465929,0.113884783,0.320437687,0.056076186, ,0.019309932,0.032941954,0.049865168,0.246849285,2.199344381,0.721487391,0.514156646,0.192635619
1160,537,52674,0.06934714, , , ,1.333427214,0.966417643,0.637498727,0.223678091,0.149566139,0.273350001,0.470574507,0.03980734,0.195390039, ,0.011100035,0.899674098,1.996387864,5.677111359, , ,0.083452322,0.214035194,0.061220302,0.739654648,2.788989702,2.171255779,0.639514083,0.546562331
1462,151,53112,0.1894705, , ,0.163712301,0.545642647,1.637798875,0.087083819,0.098618175,0.032600051,0.190336294,0.363260203, , ,0.011969535, ,0.811118984,0.252771614,0.715487592, ,0.036346128,0.101876271,0.070706996,0.037979431,0.268407976,2.51446885,0.786420776,0.391854098,0.275969443
5179,279,55957,0.4294925,0.148313702,0.414189926,1.096816393,0.632470084,1.368772961,0.712353229,0.445550565, ,0.247778919,0.407517138,0.136252951,0.240425541, ,0.024723858,0.771642695,2.509297194,7.086937158,0.017478862,0.000114001,0.070525134,0.133926921,0.025815879,0.255926978,2.392092355,0.74916898,0.299298266,0.214986598
5997,362,56309,0.2805708,0.06120235,0.22137257,0.533496283,1.951821631,0.58479595,0.637219673,0.352852628,0.07234327,0.240196218,0.372479303,0.165546274,0.231391595, , ,0.857490628,2.421763024,6.872000025, ,0.050422428,0.092503514,0.232687331,0.093016334,0.254435389,2.658220946,0.746239516,0.382713572,0.268482812
699,599,52202,0.3577551,0.105300657, ,0.059986465,0.527524154,0.76401843,0.030279507,0.065225166,0.152635426,0.048318846,0.339708795, , , ,0.034456012,0.685098997,0.070926613,0.199255089,0.037886631,0.029149245,0.02006352,0.075801739,0.008057464,0.261706206,2.12380689,0.76442271,0.272814873,0.165032358
712,171,52199,0.1894587, , ,0.069537795,0.950084643,1.532088055,0.122557133,0.040520218,0.119298048,0.178488799,0.372359504, , , ,0.047058027,0.772378082,0.38183207,1.078443475,0.010106059,0.013345446,0.106864921,0.074218642,0.034467348,0.205298589,2.394372053,0.600975911,0.333659791,0.252684457
936,537,52705,0.09843722, , ,15.05914105,2.556608297,3.358702069,0.916346283,0.358896554,0.395392251,0.249750038,0.426368923,0.006305081,0.170042477, , ,0.845966471,2.346837558,6.655370733,0.003742631,0.046431184,0.038844195,0.272544992,0.114175854,0.729690266,2.622496061,2.139597342,1.014311762,0.746060189
1782,412,53299,0.1004957, , , ,1.073130204,1.736981311,0.972076547,0.491839437,0.000272619,0.235259871,0.419945486,0.110153371,0.284811086,0.043226885,0.046115905,0.90334006,3.061246564,8.706820085,0.485829006,0.053210214,0.113669402,0.299076066,0.117216298,1.066296267,2.800354185,3.130344692,0.805009244,0.87973456
2139,530,53878,0.06260298, , , ,3.241015331,0.223645237,0.743410965,0.059938841,0.244959494,0.295986718,0.415727536,0.015765364,0.15787464, , ,0.903345779,2.25996896,6.42782379, ,0.032239585,0.147630043,0.347473388,0.188407283,0.934546553,2.800371915,2.743564851,0.827827359,0.707670118
909,466,52379,0.04719428, , , ,2.081843219,0.117993862,0.477353812,0.252193496,0.048448886,0.410919508,0.468181842, ,0.239172322, ,0.023186121,0.989697278,1.511293633,4.315985463, , ,0.103907381,0.152699241,0.071379403,0.708310091,3.068061563,2.082870818,0.609684957,0.473868362
1721,539,53857,0.1505365, ,0.760326013,1.328501685, ,3.164737671,0.94577162,0.198179753,0.223919255,0.25375434,0.343424562,0.07913091,0.325107556, ,0.049413449,0.986365392,3.853476747,11.00318728, ,0.043699508,0.021854513,0.327781679,0.082696443,0.810982857,3.057732714,2.384645362,0.80876886,0.592545616
1013,379,52707,0.1026973, , , ,2.079146847,0.122410094,0.676446785,0.007314875,0.418040384,0.263841994,0.463462431,0.103339175,0.285791905,0.061369281,0.018923201,0.911491978,2.464722481,7.012993954,0.000375347, ,0.128678569,0.188114488,0.062353906,0.636596493,2.825625132,1.869174224,0.551995432,0.410508329
1015,369,52734,0.1894245, , ,0.770402503,1.253783083,1.033569875,0.355457533,0.317242013,0.242154374,0.210503284,0.566163551,0.139560046, , , ,0.730641933,1.043484942,2.939910119,0.023086181,0.143044605,0.122712995,0.121231768,0.264049602,0.547552383,2.264989991,1.601238156,0.540364758,0.33304133
